path,x1,y1,x2,y2
3794 Plate 1X2 with 1 Knob 387R.png,111,138,295,270
3794 Plate 1X2 with 1 Knob 390L.png,156,97,262,294
3794 Plate 1X2 with 1 Knob 239R.png,124,120,288,270
3794 Plate 1X2 with 1 Knob 357R.png,135,116,279,272
3794 Plate 1X2 with 1 Knob 110L.png,131,163,276,232
3794 Plate 1X2 with 1 Knob 299R.png,143,116,242,269
3794 Plate 1X2 with 1 Knob 197L.png,167,122,240,286
3794 Plate 1X2 with 1 Knob 226R.png,109,134,288,252
3794 Plate 1X2 with 1 Knob 398L.png,126,111,290,273
3794 Plate 1X2 with 1 Knob 101L.png,148,98,264,297
3794 Plate 1X2 with 1 Knob 366L.png,134,112,280,273
3794 Plate 1X2 with 1 Knob 329L.png,112,98,279,300
3794 Plate 1X2 with 1 Knob 308R.png,116,136,268,272
3794 Plate 1X2 with 1 Knob 255L.png,113,103,295,287
3794 Plate 1X2 with 1 Knob 045L.png,111,103,279,297
3794 Plate 1X2 with 1 Knob 348R.png,120,148,291,251
3794 Plate 1X2 with 1 Knob 350R.png,121,146,288,249
3794 Plate 1X2 with 1 Knob 376L.png,130,100,288,287
3794 Plate 1X2 with 1 Knob 232R.png,104,117,290,274
3794 Plate 1X2 with 1 Knob 336R.png,112,127,279,283
3794 Plate 1X2 with 1 Knob 303L.png,128,121,264,292
3794 Plate 1X2 with 1 Knob 308L.png,101,132,293,276
3794 Plate 1X2 with 1 Knob 214R.png,126,119,256,293
3794 Plate 1X2 with 1 Knob 061R.png,119,155,264,244
3794 Plate 1X2 with 1 Knob 259L.png,104,137,303,268
3794 Plate 1X2 with 1 Knob 220R.png,126,104,263,293
3794 Plate 1X2 with 1 Knob 327R.png,123,146,287,242
3794 Plate 1X2 with 1 Knob 312L.png,127,115,252,281
3794 Plate 1X2 with 1 Knob 135R.png,114,171,289,233
3794 Plate 1X2 with 1 Knob 076L.png,163,145,251,261
3794 Plate 1X2 with 1 Knob 274R.png,122,125,263,287
3794 Plate 1X2 with 1 Knob 384R.png,148,144,266,251
3794 Plate 1X2 with 1 Knob 052L.png,147,110,249,274
3794 Plate 1X2 with 1 Knob 260R.png,103,151,288,264
3794 Plate 1X2 with 1 Knob 275R.png,147,115,245,288
3794 Plate 1X2 with 1 Knob 394L.png,115,112,299,283
3794 Plate 1X2 with 1 Knob 301L.png,98,136,292,269
3794 Plate 1X2 with 1 Knob 366R.png,154,119,244,271
3794 Plate 1X2 with 1 Knob 052R.png,136,115,280,270
3794 Plate 1X2 with 1 Knob 325L.png,108,160,302,257
3794 Plate 1X2 with 1 Knob 164R.png,114,153,293,262
3794 Plate 1X2 with 1 Knob 045R.png,123,109,259,291
3794 Plate 1X2 with 1 Knob 048R.png,119,116,281,295
3794 Plate 1X2 with 1 Knob 019R.png,108,147,284,237
3794 Plate 1X2 with 1 Knob 038R.png,112,105,287,289
3794 Plate 1X2 with 1 Knob 194L.png,106,137,301,247
3794 Plate 1X2 with 1 Knob 141R.png,108,138,297,253
3794 Plate 1X2 with 1 Knob 205L.png,124,134,292,277
3794 Plate 1X2 with 1 Knob 248R.png,116,153,284,231
3794 Plate 1X2 with 1 Knob 013L.png,100,142,297,244
3794 Plate 1X2 with 1 Knob 201R.png,127,144,287,241
3794 Plate 1X2 with 1 Knob 167R.png,121,146,262,252
3794 Plate 1X2 with 1 Knob 341L.png,100,155,294,265
3794 Plate 1X2 with 1 Knob 277R.png,109,156,295,236
3794 Plate 1X2 with 1 Knob 200R.png,110,156,293,234
3794 Plate 1X2 with 1 Knob 210L.png,113,112,275,276
3794 Plate 1X2 with 1 Knob 332R.png,107,157,292,232
3794 Plate 1X2 with 1 Knob 173L.png,115,128,271,284
3794 Plate 1X2 with 1 Knob 213L.png,115,106,299,278
3794 Plate 1X2 with 1 Knob 258R.png,115,120,288,293
3794 Plate 1X2 with 1 Knob 150L.png,111,100,272,296
3794 Plate 1X2 with 1 Knob 176R.png,147,143,247,238
3794 Plate 1X2 with 1 Knob 278L.png,101,123,302,278
3794 Plate 1X2 with 1 Knob 359R.png,106,132,291,256
3794 Plate 1X2 with 1 Knob 299L.png,100,113,293,275
3794 Plate 1X2 with 1 Knob 236R.png,138,106,268,297
3794 Plate 1X2 with 1 Knob 103L.png,141,101,247,304
3794 Plate 1X2 with 1 Knob 362R.png,149,113,270,292
3794 Plate 1X2 with 1 Knob 221R.png,127,118,255,289
3794 Plate 1X2 with 1 Knob 287R.png,159,155,259,259
3794 Plate 1X2 with 1 Knob 353R.png,107,153,298,236
3794 Plate 1X2 with 1 Knob 261L.png,145,144,276,257
3794 Plate 1X2 with 1 Knob 177L.png,132,102,249,302
3794 Plate 1X2 with 1 Knob 199L.png,108,162,302,248
3794 Plate 1X2 with 1 Knob 265L.png,134,120,253,283
3794 Plate 1X2 with 1 Knob 009R.png,108,169,289,244
3794 Plate 1X2 with 1 Knob 169R.png,137,108,256,295
3794 Plate 1X2 with 1 Knob 345R.png,112,157,294,262
3794 Plate 1X2 with 1 Knob 102R.png,123,103,265,293
3794 Plate 1X2 with 1 Knob 126L.png,105,131,288,278
3794 Plate 1X2 with 1 Knob 258L.png,124,115,261,298
3794 Plate 1X2 with 1 Knob 032R.png,163,129,250,279
3794 Plate 1X2 with 1 Knob 222R.png,141,105,272,291
3794 Plate 1X2 with 1 Knob 392L.png,135,117,250,293
3794 Plate 1X2 with 1 Knob 143R.png,122,167,272,253
3794 Plate 1X2 with 1 Knob 272R.png,118,128,290,284
3794 Plate 1X2 with 1 Knob 066R.png,137,124,262,286
3794 Plate 1X2 with 1 Knob 392R.png,104,124,288,290
3794 Plate 1X2 with 1 Knob 330L.png,104,114,294,268
3794 Plate 1X2 with 1 Knob 235R.png,117,149,288,262
3794 Plate 1X2 with 1 Knob 319R.png,106,162,282,252
3794 Plate 1X2 with 1 Knob 107R.png,107,154,280,257
3794 Plate 1X2 with 1 Knob 262R.png,117,111,289,274
3794 Plate 1X2 with 1 Knob 015L.png,114,98,291,298
3794 Plate 1X2 with 1 Knob 079R.png,126,149,283,248
3794 Plate 1X2 with 1 Knob 215R.png,106,135,285,263
3794 Plate 1X2 with 1 Knob 302L.png,124,152,273,236
3794 Plate 1X2 with 1 Knob 100L.png,115,142,274,274
3794 Plate 1X2 with 1 Knob 263L.png,167,112,239,287
3794 Plate 1X2 with 1 Knob 169L.png,161,102,257,299
3794 Plate 1X2 with 1 Knob 172R.png,142,115,263,295
3794 Plate 1X2 with 1 Knob 024R.png,143,112,271,292
3794 Plate 1X2 with 1 Knob 020L.png,101,164,296,254
3794 Plate 1X2 with 1 Knob 234R.png,105,163,290,257
3794 Plate 1X2 with 1 Knob 091L.png,123,162,284,233
3794 Plate 1X2 with 1 Knob 122L.png,126,115,291,275
3794 Plate 1X2 with 1 Knob 141L.png,131,135,287,256
3794 Plate 1X2 with 1 Knob 133R.png,124,151,288,263
3794 Plate 1X2 with 1 Knob 028L.png,161,122,250,270
3794 Plate 1X2 with 1 Knob 343R.png,168,128,229,275
3794 Plate 1X2 with 1 Knob 190R.png,105,165,288,246
3794 Plate 1X2 with 1 Knob 152L.png,159,97,236,300
3794 Plate 1X2 with 1 Knob 184R.png,138,120,263,289
3794 Plate 1X2 with 1 Knob 377L.png,133,117,285,297
3794 Plate 1X2 with 1 Knob 071L.png,137,111,257,295
3794 Plate 1X2 with 1 Knob 194R.png,130,142,276,246
3794 Plate 1X2 with 1 Knob 266R.png,126,140,284,261
3794 Plate 1X2 with 1 Knob 292R.png,106,131,282,285
3794 Plate 1X2 with 1 Knob 030R.png,139,127,260,287
3794 Plate 1X2 with 1 Knob 061L.png,113,152,276,247
3794 Plate 1X2 with 1 Knob 271L.png,117,116,278,273
3794 Plate 1X2 with 1 Knob 180R.png,113,163,272,252
3794 Plate 1X2 with 1 Knob 323L.png,120,146,295,250
3794 Plate 1X2 with 1 Knob 295L.png,146,109,263,274
3794 Plate 1X2 with 1 Knob 365R.png,114,137,284,242
3794 Plate 1X2 with 1 Knob 091R.png,105,164,296,232
3794 Plate 1X2 with 1 Knob 076R.png,110,149,288,260
3794 Plate 1X2 with 1 Knob 149L.png,147,115,267,269
3794 Plate 1X2 with 1 Knob 201L.png,99,143,292,245
3794 Plate 1X2 with 1 Knob 092R.png,117,129,274,283
3794 Plate 1X2 with 1 Knob 021L.png,147,107,254,295
3794 Plate 1X2 with 1 Knob 104L.png,124,143,282,235
3794 Plate 1X2 with 1 Knob 246L.png,147,119,260,267
3794 Plate 1X2 with 1 Knob 015R.png,147,104,237,293
3794 Plate 1X2 with 1 Knob 242L.png,164,146,245,266
3794 Plate 1X2 with 1 Knob 369L.png,129,99,253,298
3794 Plate 1X2 with 1 Knob 016R.png,132,142,257,276
3794 Plate 1X2 with 1 Knob 357L.png,145,109,259,275
3794 Plate 1X2 with 1 Knob 040R.png,150,131,233,262
3794 Plate 1X2 with 1 Knob 132R.png,106,146,290,242
3794 Plate 1X2 with 1 Knob 395L.png,144,146,271,268
3794 Plate 1X2 with 1 Knob 067L.png,121,120,290,263
3794 Plate 1X2 with 1 Knob 182R.png,112,163,295,248
3794 Plate 1X2 with 1 Knob 346R.png,112,169,288,243
3794 Plate 1X2 with 1 Knob 154L.png,103,110,303,282
3794 Plate 1X2 with 1 Knob 166R.png,110,147,289,257
3794 Plate 1X2 with 1 Knob 379R.png,139,135,273,261
3794 Plate 1X2 with 1 Knob 084L.png,129,122,284,293
3794 Plate 1X2 with 1 Knob 309R.png,104,121,287,261
3794 Plate 1X2 with 1 Knob 180L.png,98,161,295,255
3794 Plate 1X2 with 1 Knob 328L.png,111,146,297,273
3794 Plate 1X2 with 1 Knob 007R.png,109,144,290,257
3794 Plate 1X2 with 1 Knob 307L.png,118,124,268,287
3794 Plate 1X2 with 1 Knob 267R.png,127,103,267,294
3794 Plate 1X2 with 1 Knob 269R.png,104,125,289,273
3794 Plate 1X2 with 1 Knob 354R.png,106,122,298,285
3794 Plate 1X2 with 1 Knob 391L.png,127,99,287,294
3794 Plate 1X2 with 1 Knob 087L.png,107,154,301,235
3794 Plate 1X2 with 1 Knob 086L.png,110,141,296,247
3794 Plate 1X2 with 1 Knob 255R.png,128,108,256,282
3794 Plate 1X2 with 1 Knob 163R.png,110,134,290,277
3794 Plate 1X2 with 1 Knob 313R.png,113,143,271,242
3794 Plate 1X2 with 1 Knob 339R.png,137,116,274,268
3794 Plate 1X2 with 1 Knob 252R.png,111,158,279,258
3794 Plate 1X2 with 1 Knob 135L.png,151,170,254,236
3794 Plate 1X2 with 1 Knob 082R.png,102,122,294,275
3794 Plate 1X2 with 1 Knob 000L.png,120,138,294,257
3794 Plate 1X2 with 1 Knob 075R.png,135,110,278,284
3794 Plate 1X2 with 1 Knob 209R.png,106,169,292,241
3794 Plate 1X2 with 1 Knob 080L.png,115,123,272,292
3794 Plate 1X2 with 1 Knob 320L.png,165,102,250,299
3794 Plate 1X2 with 1 Knob 303R.png,125,127,287,288
3794 Plate 1X2 with 1 Knob 295R.png,111,116,296,272
3794 Plate 1X2 with 1 Knob 164L.png,137,152,276,268
3794 Plate 1X2 with 1 Knob 371R.png,110,156,292,234
3794 Plate 1X2 with 1 Knob 027L.png,98,122,299,269
3794 Plate 1X2 with 1 Knob 207L.png,132,110,270,274
3794 Plate 1X2 with 1 Knob 219L.png,112,109,275,277
3794 Plate 1X2 with 1 Knob 109L.png,101,120,291,279
3794 Plate 1X2 with 1 Knob 008L.png,141,103,272,293
3794 Plate 1X2 with 1 Knob 063L.png,105,153,292,258
3794 Plate 1X2 with 1 Knob 257L.png,108,132,289,255
3794 Plate 1X2 with 1 Knob 251L.png,110,116,278,266
3794 Plate 1X2 with 1 Knob 058L.png,106,155,297,234
3794 Plate 1X2 with 1 Knob 029R.png,118,138,291,269
3794 Plate 1X2 with 1 Knob 317R.png,143,127,246,281
3794 Plate 1X2 with 1 Knob 097R.png,125,107,277,284
3794 Plate 1X2 with 1 Knob 026R.png,115,155,270,246
3794 Plate 1X2 with 1 Knob 179L.png,157,119,259,295
3794 Plate 1X2 with 1 Knob 121L.png,126,114,282,269
3794 Plate 1X2 with 1 Knob 056L.png,141,101,272,295
3794 Plate 1X2 with 1 Knob 291R.png,104,168,292,244
3794 Plate 1X2 with 1 Knob 172L.png,126,110,255,301
3794 Plate 1X2 with 1 Knob 175R.png,115,135,294,251
3794 Plate 1X2 with 1 Knob 099R.png,127,109,275,297
3794 Plate 1X2 with 1 Knob 213R.png,159,113,252,276
3794 Plate 1X2 with 1 Knob 114R.png,167,134,246,273
3794 Plate 1X2 with 1 Knob 023L.png,140,165,262,251
3794 Plate 1X2 with 1 Knob 023R.png,107,168,290,250
3794 Plate 1X2 with 1 Knob 084R.png,117,124,289,286
3794 Plate 1X2 with 1 Knob 397L.png,148,102,235,290
3794 Plate 1X2 with 1 Knob 262L.png,120,107,269,279
3794 Plate 1X2 with 1 Knob 099L.png,156,105,263,303
3794 Plate 1X2 with 1 Knob 305L.png,158,144,265,259
3794 Plate 1X2 with 1 Knob 072L.png,114,101,281,303
3794 Plate 1X2 with 1 Knob 325R.png,111,162,291,253
3794 Plate 1X2 with 1 Knob 274L.png,108,119,296,290
3794 Plate 1X2 with 1 Knob 003L.png,146,142,247,279
3794 Plate 1X2 with 1 Knob 100R.png,103,145,292,270
3794 Plate 1X2 with 1 Knob 361R.png,120,122,287,266
3794 Plate 1X2 with 1 Knob 296L.png,97,162,297,258
3794 Plate 1X2 with 1 Knob 036R.png,119,157,291,250
3794 Plate 1X2 with 1 Knob 111L.png,143,100,273,289
3794 Plate 1X2 with 1 Knob 078R.png,141,137,256,249
3794 Plate 1X2 with 1 Knob 083R.png,108,145,291,242
3794 Plate 1X2 with 1 Knob 094L.png,137,158,259,264
3794 Plate 1X2 with 1 Knob 140R.png,139,113,267,294
3794 Plate 1X2 with 1 Knob 389R.png,118,129,269,284
3794 Plate 1X2 with 1 Knob 178R.png,150,131,260,256
3794 Plate 1X2 with 1 Knob 107L.png,108,151,281,261
3794 Plate 1X2 with 1 Knob 090L.png,145,131,244,287
3794 Plate 1X2 with 1 Knob 150R.png,137,104,277,290
3794 Plate 1X2 with 1 Knob 187R.png,131,109,255,282
3794 Plate 1X2 with 1 Knob 191L.png,106,164,301,245
3794 Plate 1X2 with 1 Knob 314R.png,105,116,288,273
3794 Plate 1X2 with 1 Knob 328R.png,117,148,292,268
3794 Plate 1X2 with 1 Knob 344L.png,117,127,298,290
3794 Plate 1X2 with 1 Knob 234L.png,103,160,291,259
3794 Plate 1X2 with 1 Knob 181R.png,109,114,296,291
3794 Plate 1X2 with 1 Knob 161R.png,117,151,280,270
3794 Plate 1X2 with 1 Knob 056R.png,163,106,250,289
3794 Plate 1X2 with 1 Knob 165L.png,122,156,284,233
3794 Plate 1X2 with 1 Knob 042L.png,125,139,259,277
3794 Plate 1X2 with 1 Knob 199R.png,111,164,293,245
3794 Plate 1X2 with 1 Knob 200L.png,106,153,301,236
3794 Plate 1X2 with 1 Knob 309L.png,124,119,265,267
3794 Plate 1X2 with 1 Knob 108R.png,112,127,280,259
3794 Plate 1X2 with 1 Knob 074L.png,109,154,275,252
3794 Plate 1X2 with 1 Knob 142R.png,148,137,244,281
3794 Plate 1X2 with 1 Knob 225R.png,114,109,274,280
3794 Plate 1X2 with 1 Knob 237R.png,108,158,294,232
3794 Plate 1X2 with 1 Knob 014L.png,98,119,295,291
3794 Plate 1X2 with 1 Knob 277L.png,110,152,300,238
3794 Plate 1X2 with 1 Knob 020R.png,143,166,260,252
3794 Plate 1X2 with 1 Knob 327L.png,113,143,300,244
3794 Plate 1X2 with 1 Knob 093R.png,156,125,253,289
3794 Plate 1X2 with 1 Knob 137L.png,102,137,298,249
3794 Plate 1X2 with 1 Knob 261R.png,115,148,292,255
3794 Plate 1X2 with 1 Knob 337L.png,144,97,237,296
3794 Plate 1X2 with 1 Knob 037L.png,146,148,275,251
3794 Plate 1X2 with 1 Knob 280L.png,114,117,275,266
3794 Plate 1X2 with 1 Knob 156L.png,120,148,294,249
3794 Plate 1X2 with 1 Knob 220L.png,158,97,255,298
3794 Plate 1X2 with 1 Knob 148R.png,150,119,232,280
3794 Plate 1X2 with 1 Knob 079L.png,137,147,282,251
3794 Plate 1X2 with 1 Knob 171R.png,120,151,288,249
3794 Plate 1X2 with 1 Knob 175L.png,123,130,291,253
3794 Plate 1X2 with 1 Knob 086R.png,142,146,246,245
3794 Plate 1X2 with 1 Knob 369R.png,125,105,288,293
3794 Plate 1X2 with 1 Knob 231L.png,116,101,292,303
3794 Plate 1X2 with 1 Knob 334L.png,106,146,294,234
3794 Plate 1X2 with 1 Knob 116R.png,147,115,268,295
3794 Plate 1X2 with 1 Knob 285R.png,155,108,231,293
3794 Plate 1X2 with 1 Knob 174R.png,106,147,283,265
3794 Plate 1X2 with 1 Knob 269L.png,149,124,267,280
3794 Plate 1X2 with 1 Knob 129L.png,134,113,273,296
3794 Plate 1X2 with 1 Knob 146L.png,99,116,291,273
3794 Plate 1X2 with 1 Knob 058R.png,108,159,292,233
3794 Plate 1X2 with 1 Knob 007L.png,164,140,232,260
3794 Plate 1X2 with 1 Knob 027R.png,156,129,263,267
3794 Plate 1X2 with 1 Knob 034R.png,118,150,290,250
3794 Plate 1X2 with 1 Knob 229L.png,103,156,299,259
3794 Plate 1X2 with 1 Knob 118R.png,114,132,275,281
3794 Plate 1X2 with 1 Knob 166L.png,154,143,235,259
3794 Plate 1X2 with 1 Knob 119L.png,135,103,250,301
3794 Plate 1X2 with 1 Knob 323R.png,128,149,283,247
3794 Plate 1X2 with 1 Knob 025R.png,133,133,249,253
3794 Plate 1X2 with 1 Knob 059L.png,123,114,292,273
3794 Plate 1X2 with 1 Knob 355L.png,98,113,299,283
3794 Plate 1X2 with 1 Knob 360L.png,100,119,297,291
3794 Plate 1X2 with 1 Knob 288R.png,121,120,268,272
3794 Plate 1X2 with 1 Knob 362L.png,107,110,284,299
3794 Plate 1X2 with 1 Knob 230R.png,128,111,263,282
3794 Plate 1X2 with 1 Knob 066L.png,130,122,285,293
3794 Plate 1X2 with 1 Knob 378R.png,119,105,286,294
3794 Plate 1X2 with 1 Knob 347L.png,160,105,260,300
3794 Plate 1X2 with 1 Knob 163L.png,122,133,290,284
3794 Plate 1X2 with 1 Knob 017L.png,114,160,299,258
3794 Plate 1X2 with 1 Knob 050L.png,124,129,291,279
3794 Plate 1X2 with 1 Knob 208L.png,168,100,242,300
3794 Plate 1X2 with 1 Knob 268L.png,154,102,233,292
3794 Plate 1X2 with 1 Knob 347R.png,138,110,262,296
3794 Plate 1X2 with 1 Knob 147L.png,102,148,303,266
3794 Plate 1X2 with 1 Knob 352L.png,111,129,299,284
3794 Plate 1X2 with 1 Knob 033L.png,103,146,289,239
3794 Plate 1X2 with 1 Knob 044L.png,138,154,274,236
3794 Plate 1X2 with 1 Knob 104R.png,108,148,298,234
3794 Plate 1X2 with 1 Knob 253L.png,156,103,235,296
3794 Plate 1X2 with 1 Knob 291L.png,112,166,294,247
3794 Plate 1X2 with 1 Knob 134R.png,132,129,279,268
3794 Plate 1X2 with 1 Knob 217L.png,123,138,278,242
3794 Plate 1X2 with 1 Knob 393L.png,164,124,231,271
3794 Plate 1X2 with 1 Knob 351L.png,108,101,296,294
3794 Plate 1X2 with 1 Knob 054L.png,102,156,302,237
3794 Plate 1X2 with 1 Knob 193R.png,110,129,279,284
3794 Plate 1X2 with 1 Knob 183L.png,123,150,264,261
3794 Plate 1X2 with 1 Knob 212R.png,143,110,240,297
3794 Plate 1X2 with 1 Knob 391R.png,149,104,241,288
3794 Plate 1X2 with 1 Knob 010L.png,120,96,279,299
3794 Plate 1X2 with 1 Knob 117R.png,112,110,292,295
3794 Plate 1X2 with 1 Knob 361L.png,137,117,280,267
3794 Plate 1X2 with 1 Knob 346L.png,146,168,250,246
3794 Plate 1X2 with 1 Knob 300R.png,145,111,270,277
3794 Plate 1X2 with 1 Knob 263R.png,103,119,294,285
3794 Plate 1X2 with 1 Knob 326L.png,117,149,292,236
3794 Plate 1X2 with 1 Knob 075L.png,146,103,262,287
3794 Plate 1X2 with 1 Knob 267L.png,144,97,239,300
3794 Plate 1X2 with 1 Knob 233L.png,109,163,292,245
3794 Plate 1X2 with 1 Knob 195R.png,170,108,241,293
3794 Plate 1X2 with 1 Knob 278R.png,169,128,239,276
3794 Plate 1X2 with 1 Knob 399R.png,166,107,248,298
3794 Plate 1X2 with 1 Knob 202L.png,109,122,294,265
3794 Plate 1X2 with 1 Knob 138L.png,110,139,297,275
3794 Plate 1X2 with 1 Knob 005L.png,118,99,269,292
3794 Plate 1X2 with 1 Knob 006R.png,137,130,255,281
3794 Plate 1X2 with 1 Knob 032L.png,103,127,303,286
3794 Plate 1X2 with 1 Knob 158L.png,101,165,300,230
3794 Plate 1X2 with 1 Knob 399L.png,115,103,290,303
3794 Plate 1X2 with 1 Knob 009L.png,103,167,296,245
3794 Plate 1X2 with 1 Knob 006L.png,119,126,293,285
3794 Plate 1X2 with 1 Knob 036L.png,122,155,294,253
3794 Plate 1X2 with 1 Knob 240L.png,121,143,285,278
3794 Plate 1X2 with 1 Knob 370L.png,100,121,300,281
3794 Plate 1X2 with 1 Knob 268R.png,109,109,291,288
3794 Plate 1X2 with 1 Knob 089L.png,110,149,300,238
3794 Plate 1X2 with 1 Knob 162R.png,164,147,245,267
3794 Plate 1X2 with 1 Knob 296R.png,123,165,273,256
3794 Plate 1X2 with 1 Knob 373R.png,119,122,283,287
3794 Plate 1X2 with 1 Knob 011R.png,140,110,243,297
3794 Plate 1X2 with 1 Knob 297L.png,126,153,291,251
3794 Plate 1X2 with 1 Knob 167L.png,111,143,278,256
3794 Plate 1X2 with 1 Knob 016L.png,107,137,285,278
3794 Plate 1X2 with 1 Knob 178L.png,107,124,302,257
3794 Plate 1X2 with 1 Knob 210R.png,151,115,247,270
3794 Plate 1X2 with 1 Knob 367R.png,141,146,277,250
3794 Plate 1X2 with 1 Knob 207R.png,130,116,283,270
3794 Plate 1X2 with 1 Knob 363R.png,115,124,268,274
3794 Plate 1X2 with 1 Knob 248L.png,98,152,298,233
3794 Plate 1X2 with 1 Knob 064L.png,131,162,275,232
3794 Plate 1X2 with 1 Knob 041R.png,155,147,260,258
3794 Plate 1X2 with 1 Knob 185R.png,156,118,257,294
3794 Plate 1X2 with 1 Knob 088R.png,151,143,246,270
3794 Plate 1X2 with 1 Knob 022R.png,128,103,281,289
3794 Plate 1X2 with 1 Knob 188R.png,118,152,284,233
3794 Plate 1X2 with 1 Knob 294L.png,122,133,269,249
3794 Plate 1X2 with 1 Knob 098R.png,115,153,288,249
3794 Plate 1X2 with 1 Knob 374L.png,123,117,281,263
3794 Plate 1X2 with 1 Knob 014R.png,149,126,237,288
3794 Plate 1X2 with 1 Knob 053R.png,124,104,290,286
3794 Plate 1X2 with 1 Knob 225L.png,121,104,267,286
3794 Plate 1X2 with 1 Knob 206R.png,129,142,282,257
3794 Plate 1X2 with 1 Knob 063R.png,154,157,265,257
3794 Plate 1X2 with 1 Knob 031L.png,124,121,290,270
3794 Plate 1X2 with 1 Knob 080R.png,115,128,287,288
3794 Plate 1X2 with 1 Knob 360R.png,129,126,258,288
3794 Plate 1X2 with 1 Knob 096R.png,126,142,280,246
3794 Plate 1X2 with 1 Knob 037R.png,115,150,292,247
3794 Plate 1X2 with 1 Knob 287L.png,107,151,290,261
3794 Plate 1X2 with 1 Knob 232L.png,127,111,258,278
3794 Plate 1X2 with 1 Knob 051R.png,106,131,285,255
3794 Plate 1X2 with 1 Knob 233R.png,151,166,245,244
3794 Plate 1X2 with 1 Knob 055L.png,102,145,291,237
3794 Plate 1X2 with 1 Knob 281L.png,102,116,295,297
3794 Plate 1X2 with 1 Knob 160L.png,119,147,291,235
3794 Plate 1X2 with 1 Knob 242R.png,110,147,291,261
3794 Plate 1X2 with 1 Knob 338R.png,152,106,262,287
3794 Plate 1X2 with 1 Knob 147R.png,140,151,272,263
3794 Plate 1X2 with 1 Knob 305R.png,113,146,293,256
3794 Plate 1X2 with 1 Knob 024L.png,152,109,256,298
3794 Plate 1X2 with 1 Knob 124R.png,160,129,232,272
3794 Plate 1X2 with 1 Knob 343L.png,101,122,302,278
3794 Plate 1X2 with 1 Knob 283L.png,132,142,260,241
3794 Plate 1X2 with 1 Knob 046R.png,126,153,285,252
3794 Plate 1X2 with 1 Knob 322L.png,103,169,295,239
3794 Plate 1X2 with 1 Knob 386R.png,120,118,269,274
3794 Plate 1X2 with 1 Knob 148L.png,97,113,299,283
3794 Plate 1X2 with 1 Knob 288L.png,118,118,292,278
3794 Plate 1X2 with 1 Knob 095L.png,99,157,293,254
3794 Plate 1X2 with 1 Knob 018R.png,122,137,285,272
3794 Plate 1X2 with 1 Knob 103R.png,120,108,266,298
3794 Plate 1X2 with 1 Knob 182L.png,113,161,300,251
3794 Plate 1X2 with 1 Knob 090R.png,118,134,294,282
3794 Plate 1X2 with 1 Knob 101R.png,145,104,269,293
3794 Plate 1X2 with 1 Knob 143L.png,96,165,298,254
3794 Plate 1X2 with 1 Knob 123R.png,165,126,245,263
3794 Plate 1X2 with 1 Knob 293L.png,134,107,265,301
3794 Plate 1X2 with 1 Knob 186R.png,105,160,284,254
3794 Plate 1X2 with 1 Knob 211L.png,113,129,280,257
3794 Plate 1X2 with 1 Knob 244R.png,102,144,291,242
3794 Plate 1X2 with 1 Knob 120R.png,118,146,291,248
3794 Plate 1X2 with 1 Knob 375L.png,135,104,281,285
3794 Plate 1X2 with 1 Knob 070R.png,143,106,244,287
3794 Plate 1X2 with 1 Knob 270L.png,105,120,286,278
3794 Plate 1X2 with 1 Knob 252L.png,102,155,301,261
3794 Plate 1X2 with 1 Knob 097L.png,140,101,277,288
